"Time (s)"	"Illuminance (lx)"
3.421420400E-2	4.480000000E2
7.621320400E-2	4.470000000E2
1.162132040E-1	4.400000000E2
1.562132040E-1	4.440000000E2
1.962132040E-1	4.470000000E2
2.362132040E-1	4.440000000E2
3.162132040E-1	4.450000000E2
3.562132040E-1	4.430000000E2
3.962132040E-1	4.440000000E2
4.762132040E-1	4.450000000E2
5.162132040E-1	4.430000000E2
5.962132040E-1	4.450000000E2
6.362132040E-1	4.470000000E2
6.762132040E-1	4.440000000E2
7.162132040E-1	4.420000000E2
7.562132040E-1	4.470000000E2
7.962132040E-1	4.440000000E2
8.362132040E-1	4.450000000E2
9.162132040E-1	4.430000000E2
9.562132040E-1	4.440000000E2
9.962132040E-1	4.450000000E2
1.036214204E0	4.470000000E2
1.076213204E0	4.460000000E2
1.156213204E0	4.440000000E2
1.196213204E0	4.470000000E2
1.236213204E0	4.440000000E2
1.356213204E0	4.450000000E2
1.436213204E0	4.490000000E2
1.476213204E0	4.460000000E2
1.516213204E0	4.450000000E2
1.556213204E0	4.440000000E2
1.596213204E0	4.420000000E2
1.636213204E0	4.460000000E2
1.676213204E0	4.440000000E2
1.756213204E0	4.420000000E2
1.796213204E0	4.450000000E2
1.876213204E0	4.460000000E2
1.916213204E0	4.430000000E2
1.956213204E0	4.420000000E2
1.996213204E0	4.440000000E2
2.076213204E0	4.450000000E2
2.116213204E0	4.460000000E2
2.196213204E0	4.440000000E2
2.236213204E0	4.430000000E2
2.276213204E0	4.480000000E2
2.316213204E0	4.410000000E2
2.356213204E0	4.440000000E2
2.396213204E0	4.430000000E2
2.436213204E0	4.470000000E2
2.476213204E0	4.460000000E2
2.516213204E0	4.470000000E2
2.556213204E0	4.450000000E2
2.596213204E0	4.460000000E2
2.636213204E0	4.480000000E2
2.676213204E0	4.470000000E2
2.714520308E0	4.440000000E2
2.754520308E0	4.430000000E2
2.794520308E0	4.460000000E2
2.834520308E0	4.440000000E2
2.874520308E0	4.430000000E2
2.914520308E0	4.420000000E2
2.954520308E0	4.430000000E2
2.994520308E0	4.460000000E2
3.034521308E0	4.440000000E2
3.074520308E0	4.460000000E2
3.114520308E0	4.430000000E2
3.154520308E0	4.460000000E2
3.234520308E0	4.440000000E2
3.314520308E0	4.470000000E2
3.354520308E0	4.440000000E2
3.394520308E0	4.460000000E2
3.434520308E0	4.440000000E2
3.474520308E0	4.430000000E2
3.554520308E0	4.440000000E2
3.594520308E0	4.450000000E2
3.634520308E0	4.460000000E2
3.674520308E0	4.420000000E2
3.714520308E0	4.440000000E2
3.754520308E0	4.430000000E2
3.794520308E0	4.440000000E2
3.834520308E0	4.420000000E2
3.874520308E0	4.440000000E2
3.914520308E0	4.470000000E2
3.994520308E0	4.480000000E2
4.034521308E0	4.450000000E2
4.074520308E0	4.430000000E2
4.114520308E0	4.470000000E2
4.154520308E0	4.460000000E2
4.194520308E0	4.470000000E2
4.234520308E0	4.460000000E2
4.274520308E0	4.440000000E2
4.314520308E0	4.470000000E2
4.354520308E0	4.460000000E2
4.394520308E0	4.450000000E2
4.434520308E0	4.460000000E2
4.474520308E0	4.440000000E2
4.554520308E0	4.460000000E2
4.634520308E0	4.410000000E2
4.674520308E0	4.450000000E2
4.714520308E0	4.460000000E2
4.794520308E0	4.450000000E2
4.834520308E0	4.430000000E2
4.874520308E0	4.460000000E2
4.954520308E0	4.470000000E2
4.994520308E0	4.440000000E2
