"Time (s)"	"Illuminance (lx)"
4.648927383E0	5.270000000E2
4.688927383E0	5.290000000E2
4.768927383E0	5.280000000E2
4.808927383E0	5.290000000E2
4.888927383E0	5.300000000E2
4.928927383E0	5.260000000E2
4.968927383E0	5.290000000E2
5.048928383E0	5.280000000E2
5.088927383E0	5.300000000E2
5.128927383E0	5.290000000E2
5.208927383E0	5.270000000E2
5.248927383E0	5.300000000E2
5.328927383E0	5.270000000E2
5.368927383E0	5.280000000E2
5.488927383E0	5.290000000E2
5.528927383E0	5.310000000E2
5.568927383E0	5.290000000E2
5.608927383E0	5.300000000E2
5.648927383E0	5.270000000E2
5.688927383E0	5.280000000E2
5.768927383E0	5.290000000E2
5.848927383E0	5.280000000E2
5.888927383E0	5.270000000E2
5.928927383E0	5.290000000E2
5.968927383E0	5.300000000E2
6.008928383E0	5.250000000E2
6.048927383E0	5.290000000E2
6.128927383E0	5.280000000E2
6.208927383E0	5.300000000E2
6.288927383E0	5.280000000E2
6.328927383E0	5.290000000E2
6.368927383E0	5.300000000E2
6.448927383E0	5.270000000E2
6.488927383E0	5.300000000E2
6.528927383E0	5.280000000E2
6.568927383E0	5.270000000E2
6.608927383E0	5.300000000E2
6.648927383E0	5.280000000E2
6.688927383E0	5.290000000E2
6.728927383E0	5.300000000E2
6.768927383E0	5.290000000E2
6.808927383E0	5.280000000E2
6.848927383E0	5.250000000E2
6.888927383E0	5.280000000E2
6.928927383E0	5.290000000E2
6.968927383E0	5.280000000E2
7.008928383E0	5.290000000E2
7.088927383E0	5.300000000E2
7.128927383E0	5.250000000E2
7.168927383E0	5.300000000E2
7.208927383E0	5.290000000E2
7.248927383E0	5.280000000E2
7.288927383E0	5.270000000E2
7.328927383E0	5.320000000E2
7.368927383E0	5.310000000E2
7.408927383E0	5.280000000E2
7.528927383E0	5.270000000E2
7.568927383E0	5.280000000E2
7.608927383E0	5.300000000E2
7.648927383E0	5.290000000E2
7.688927383E0	5.270000000E2
7.728927383E0	5.290000000E2
7.768927383E0	5.300000000E2
7.808927383E0	5.280000000E2
7.848927383E0	5.290000000E2
7.888927383E0	5.310000000E2
7.928927383E0	5.280000000E2
7.968927383E0	5.260000000E2
8.008928383E0	5.300000000E2
8.088927383E0	5.290000000E2
8.128927383E0	5.280000000E2
8.168927383E0	5.300000000E2
8.208927383E0	5.280000000E2
8.288927383E0	5.290000000E2
8.328927383E0	5.270000000E2
8.448927383E0	5.280000000E2
8.528927383E0	5.300000000E2
8.568927383E0	5.280000000E2
8.608927383E0	5.300000000E2
8.648927383E0	5.290000000E2
8.688927383E0	5.260000000E2
8.728927383E0	5.280000000E2
8.768927383E0	5.290000000E2
8.808927383E0	5.280000000E2
8.888927383E0	5.290000000E2
8.928927383E0	5.250000000E2
8.968927383E0	5.290000000E2
9.088927383E0	5.290000000E2
9.168927383E0	5.310000000E2
9.248927383E0	5.280000000E2
9.368927383E0	5.280000000E2
9.408927383E0	5.290000000E2
9.448927383E0	5.280000000E2
9.488927383E0	5.290000000E2
9.528927383E0	5.280000000E2
9.568927383E0	5.260000000E2
9.608927383E0	5.280000000E2
9.648927383E0	5.290000000E2
9.728927383E0	5.250000000E2
9.768927383E0	5.290000000E2
9.808927383E0	5.300000000E2
9.848927383E0	5.280000000E2
9.888927383E0	5.260000000E2
9.928927383E0	5.280000000E2
9.968927383E0	5.290000000E2
1.000892838E1	5.270000000E2
1.004892738E1	5.300000000E2
1.008892738E1	5.280000000E2
1.012892738E1	5.320000000E2
1.016892738E1	5.290000000E2
1.024892738E1	5.310000000E2
1.028892738E1	5.280000000E2
1.032892738E1	5.250000000E2
1.036892738E1	5.290000000E2
1.044892738E1	5.280000000E2
1.052892738E1	5.290000000E2
1.060892738E1	5.310000000E2
1.064892738E1	5.250000000E2
1.068892738E1	5.290000000E2
1.080892738E1	5.270000000E2
1.084892738E1	5.300000000E2
1.088892738E1	5.290000000E2
1.092892738E1	5.280000000E2
1.096892738E1	5.290000000E2
1.104892738E1	5.300000000E2
1.108892738E1	5.280000000E2
1.112892738E1	5.310000000E2
1.116892738E1	5.290000000E2
1.120892738E1	5.270000000E2
1.124892738E1	5.290000000E2
1.132892738E1	5.260000000E2
1.140892738E1	5.270000000E2
1.144892738E1	5.300000000E2
1.148892738E1	5.280000000E2
1.152892738E1	5.290000000E2
1.156892738E1	5.310000000E2
1.160892738E1	5.240000000E2
1.164892738E1	5.220000000E2
1.168892738E1	5.310000000E2
1.172892738E1	5.330000000E2
1.176892738E1	5.200000000E2
1.180892738E1	5.230000000E2
1.184892738E1	5.370000000E2
1.188892738E1	5.280000000E2
1.192892738E1	5.230000000E2
1.196892738E1	5.290000000E2
1.200892838E1	5.320000000E2
1.204892738E1	5.260000000E2
1.208892738E1	5.240000000E2
1.212892738E1	5.360000000E2
1.216892738E1	5.330000000E2
1.220892738E1	5.280000000E2
1.224892738E1	5.320000000E2
1.228892738E1	5.370000000E2
1.232892738E1	5.330000000E2
1.236892738E1	5.280000000E2
1.240892738E1	5.340000000E2
1.244892738E1	5.310000000E2
1.248892738E1	5.290000000E2
1.252892738E1	5.310000000E2
1.256892738E1	5.320000000E2
1.260892738E1	5.260000000E2
1.264892738E1	5.290000000E2
1.268892738E1	5.310000000E2
1.276892738E1	5.260000000E2
1.280892738E1	5.280000000E2
1.284892738E1	5.330000000E2
1.288892738E1	5.300000000E2
1.292892738E1	5.260000000E2
1.296892738E1	5.350000000E2
1.300892838E1	5.280000000E2
