"Time (s)"	"Illuminance (lx)"
3.815933500E-2	1.200000000E2
8.015933500E-2	1.180000000E2
1.201593350E-1	1.200000000E2
1.601593350E-1	1.210000000E2
2.801593350E-1	1.200000000E2
3.201603350E-1	1.160000000E2
3.601593350E-1	1.220000000E2
4.001593350E-1	1.210000000E2
4.401593350E-1	1.220000000E2
4.801593350E-1	1.210000000E2
5.601593350E-1	1.200000000E2
6.001593350E-1	1.190000000E2
6.801593350E-1	1.220000000E2
7.201593350E-1	1.200000000E2
8.001593350E-1	1.180000000E2
8.401593350E-1	1.200000000E2
8.801593350E-1	1.220000000E2
9.601593350E-1	1.180000000E2
1.000159335E0	1.200000000E2
1.080159335E0	1.220000000E2
1.120159335E0	1.200000000E2
1.160159335E0	1.190000000E2
1.200159335E0	1.200000000E2
1.240159335E0	1.180000000E2
1.280159335E0	1.200000000E2
1.320160335E0	1.190000000E2
1.360159335E0	1.200000000E2
1.400159335E0	1.220000000E2
1.440159335E0	1.200000000E2
1.480159335E0	1.170000000E2
1.520159335E0	1.190000000E2
1.560159335E0	1.210000000E2
1.600159335E0	1.200000000E2
1.640159335E0	1.180000000E2
1.680159335E0	1.200000000E2
1.760159335E0	1.210000000E2
1.840159335E0	1.180000000E2
1.880159335E0	1.200000000E2
1.920159335E0	1.210000000E2
1.960159335E0	1.160000000E2
2.040159335E0	1.230000000E2
2.080159335E0	1.200000000E2
2.200159335E0	1.180000000E2
2.240159335E0	1.190000000E2
2.280159335E0	1.200000000E2
2.320160335E0	1.180000000E2
2.360159335E0	1.190000000E2
2.400159335E0	1.200000000E2
2.440159335E0	1.210000000E2
2.480159335E0	1.190000000E2
2.560159335E0	1.210000000E2
2.680159335E0	1.200000000E2
2.800159335E0	1.210000000E2
2.840159335E0	1.220000000E2
2.880159335E0	1.200000000E2
2.960159335E0	1.190000000E2
3.000159335E0	1.210000000E2
3.038530268E0	1.170000000E2
3.078530268E0	1.200000000E2
3.158530268E0	1.210000000E2
3.198530268E0	1.200000000E2
3.238530268E0	1.210000000E2
3.318531268E0	1.200000000E2
3.358530268E0	1.190000000E2
3.478530268E0	1.200000000E2
3.558530268E0	1.180000000E2
3.598530268E0	1.190000000E2
3.638530268E0	1.200000000E2
3.678530268E0	1.220000000E2
3.718530268E0	1.200000000E2
3.838530268E0	1.220000000E2
3.878530268E0	1.180000000E2
3.918530268E0	1.190000000E2
3.958530268E0	1.220000000E2
3.998530268E0	1.210000000E2
4.038530268E0	1.230000000E2
4.078530268E0	1.200000000E2
4.118530268E0	1.210000000E2
4.158530268E0	1.190000000E2
4.198530268E0	1.170000000E2
4.238530268E0	1.200000000E2
4.278530268E0	1.210000000E2
4.318531268E0	1.220000000E2
4.358530268E0	1.190000000E2
4.398530268E0	1.170000000E2
4.438530268E0	1.180000000E2
4.478530268E0	1.190000000E2
4.518530268E0	1.200000000E2
4.598530268E0	1.220000000E2
4.638530268E0	1.200000000E2
4.678530268E0	1.210000000E2
4.718530268E0	1.170000000E2
4.758530268E0	1.200000000E2
4.798530268E0	1.180000000E2
4.838530268E0	1.190000000E2
4.918530268E0	1.200000000E2
4.958530268E0	1.220000000E2
5.038530268E0	1.210000000E2
5.158530268E0	1.180000000E2
5.198530268E0	1.200000000E2
5.238530268E0	1.190000000E2
5.278530268E0	1.220000000E2
5.318531268E0	1.210000000E2
5.358530268E0	1.200000000E2
5.478530268E0	1.190000000E2
5.518530268E0	1.200000000E2
5.558530268E0	1.190000000E2
5.598530268E0	1.200000000E2
5.678530268E0	1.190000000E2
5.718530268E0	1.170000000E2
5.758530268E0	1.230000000E2
5.798530268E0	1.220000000E2
5.838530268E0	1.210000000E2
5.878530268E0	1.180000000E2
5.958530268E0	1.220000000E2
5.998530268E0	1.210000000E2
6.038530268E0	1.200000000E2
6.078530268E0	1.180000000E2
6.118530268E0	1.210000000E2
6.158530268E0	1.190000000E2
6.198530268E0	1.200000000E2
6.238530268E0	1.210000000E2
6.278530268E0	1.220000000E2
6.318531268E0	1.200000000E2
6.358530268E0	1.220000000E2
6.398530268E0	1.190000000E2
6.438530268E0	1.180000000E2
6.478530268E0	1.200000000E2
6.518530268E0	1.190000000E2
6.558530268E0	1.200000000E2
6.598530268E0	1.170000000E2
6.638530268E0	1.200000000E2
6.678530268E0	1.220000000E2
6.718530268E0	1.210000000E2
6.758530268E0	1.200000000E2
6.798530268E0	1.210000000E2
6.838530268E0	1.220000000E2
6.878530268E0	1.180000000E2
6.918530268E0	1.200000000E2
6.958530268E0	1.210000000E2
6.998530268E0	1.200000000E2
7.038530268E0	1.190000000E2
7.078530268E0	1.200000000E2
7.118530268E0	1.190000000E2
7.158530268E0	1.200000000E2
7.198530268E0	1.180000000E2
7.278530268E0	1.210000000E2
7.398530268E0	1.190000000E2
7.438530268E0	1.210000000E2
7.478530268E0	1.200000000E2
7.518530268E0	1.190000000E2
7.558530268E0	1.210000000E2
7.598530268E0	1.200000000E2
7.638530268E0	1.210000000E2
7.678530268E0	1.200000000E2
7.718530268E0	1.220000000E2
7.758530268E0	1.190000000E2
7.798530268E0	1.210000000E2
7.838530268E0	1.220000000E2
7.878530268E0	1.200000000E2
7.918530268E0	1.210000000E2
7.958530268E0	1.150000000E2
7.998530268E0	1.200000000E2
8.038530268E0	1.210000000E2
8.078530268E0	1.190000000E2
8.158530268E0	1.220000000E2
8.238530268E0	1.230000000E2
8.278530268E0	1.220000000E2
8.318531268E0	1.200000000E2
8.358530268E0	1.190000000E2
8.398530268E0	1.200000000E2
8.438530268E0	1.210000000E2
8.478530268E0	1.180000000E2
8.518530268E0	1.200000000E2
8.558530268E0	1.190000000E2
8.598530268E0	1.180000000E2
8.638530268E0	1.190000000E2
8.678530268E0	1.200000000E2
8.758530268E0	1.210000000E2
8.798530268E0	1.190000000E2
8.838530268E0	1.200000000E2
8.878530268E0	1.230000000E2
8.918530268E0	1.220000000E2
8.958530268E0	1.210000000E2
8.998530268E0	1.200000000E2
9.038530268E0	1.220000000E2
9.078530268E0	1.210000000E2
9.118530268E0	1.200000000E2
9.198530268E0	1.210000000E2
9.238530268E0	1.200000000E2
9.318531268E0	1.180000000E2
9.358530268E0	1.210000000E2
9.438530268E0	1.200000000E2
9.478530268E0	1.170000000E2
9.558530268E0	1.220000000E2
9.598530268E0	1.210000000E2
9.638530268E0	1.180000000E2
9.678530268E0	1.170000000E2
9.718530268E0	1.220000000E2
9.758530268E0	1.200000000E2
9.798530268E0	1.180000000E2
9.838530268E0	1.210000000E2
9.918530268E0	1.220000000E2
9.958530268E0	1.200000000E2
1.003853027E1	1.210000000E2
1.007853027E1	1.160000000E2
1.011853027E1	1.200000000E2
1.019853027E1	1.180000000E2
1.023853027E1	1.170000000E2
1.027853027E1	1.220000000E2
1.035853027E1	1.210000000E2
1.039853027E1	1.200000000E2
1.043853027E1	1.210000000E2
1.051853027E1	1.180000000E2
1.055853027E1	1.210000000E2
1.063853027E1	1.230000000E2
1.067853027E1	1.200000000E2
1.075853027E1	1.210000000E2
1.079853027E1	1.200000000E2
1.083853027E1	1.210000000E2
1.087853027E1	1.190000000E2
