"Time (s)"	"Illuminance (lx)"
4.066367700E-2	6.370000000E2
6.266367700E-2	6.450000000E2
1.026636770E-1	6.400000000E2
1.426636770E-1	6.410000000E2
2.226636770E-1	6.450000000E2
2.626636770E-1	6.400000000E2
3.426636770E-1	6.430000000E2
3.826636770E-1	6.410000000E2
4.226636770E-1	6.400000000E2
5.426636770E-1	6.370000000E2
5.826646770E-1	6.400000000E2
6.226636770E-1	6.430000000E2
6.626636770E-1	6.420000000E2
7.026636770E-1	6.400000000E2
7.426636770E-1	6.390000000E2
7.826636770E-1	6.420000000E2
8.226636770E-1	6.390000000E2
8.626636770E-1	6.410000000E2
9.426636770E-1	6.400000000E2
9.826636770E-1	6.380000000E2
1.022663677E0	6.420000000E2
1.062663677E0	6.390000000E2
1.142663677E0	6.410000000E2
1.182663677E0	6.430000000E2
1.222664677E0	6.420000000E2
1.262663677E0	6.370000000E2
1.302663677E0	6.410000000E2
1.382663677E0	6.400000000E2
1.502663677E0	6.430000000E2
1.542663677E0	6.350000000E2
1.582664677E0	6.370000000E2
1.622663677E0	6.420000000E2
1.662663677E0	6.400000000E2
1.702663677E0	6.410000000E2
1.742663677E0	6.420000000E2
1.782663677E0	6.410000000E2
1.822663677E0	6.390000000E2
1.862663677E0	6.400000000E2
1.902663677E0	6.410000000E2
1.982663677E0	6.400000000E2
2.022663677E0	6.420000000E2
2.062663677E0	6.410000000E2
2.102663677E0	6.400000000E2
2.222663677E0	6.400000000E2
2.302663677E0	6.390000000E2
2.342663677E0	6.410000000E2
2.382663677E0	6.400000000E2
2.422663677E0	6.390000000E2
2.462663677E0	6.430000000E2
2.502663677E0	6.420000000E2
2.542663677E0	6.400000000E2
2.582664677E0	6.370000000E2
2.622663677E0	6.400000000E2
2.742663677E0	6.410000000E2
2.822663677E0	6.420000000E2
2.862663677E0	6.390000000E2
2.902663677E0	6.400000000E2
2.942663677E0	6.430000000E2
2.982663677E0	6.420000000E2
3.022663677E0	6.400000000E2
3.062663677E0	6.420000000E2
3.142663677E0	6.410000000E2
3.182663677E0	6.390000000E2
3.220598960E0	6.410000000E2
3.260598960E0	6.420000000E2
3.300598960E0	6.410000000E2
3.340598960E0	6.420000000E2
3.380598960E0	6.400000000E2
3.460598960E0	6.370000000E2
3.500598960E0	6.430000000E2
3.540598960E0	6.400000000E2
3.580599960E0	6.440000000E2
3.620598960E0	6.390000000E2
3.660598960E0	6.410000000E2
3.700598960E0	6.420000000E2
3.740598960E0	6.380000000E2
3.780598960E0	6.430000000E2
3.820598960E0	6.420000000E2
3.860598960E0	6.430000000E2
3.900598960E0	6.410000000E2
3.940598960E0	6.420000000E2
3.980598960E0	6.410000000E2
4.020598960E0	6.390000000E2
4.060598960E0	6.420000000E2
4.100598960E0	6.380000000E2
4.140598960E0	6.430000000E2
4.180598960E0	6.420000000E2
4.220598960E0	6.400000000E2
4.260598960E0	6.430000000E2
4.300598960E0	6.400000000E2
4.340598960E0	6.390000000E2
4.380598960E0	6.420000000E2
4.460598960E0	6.390000000E2
4.500598960E0	6.400000000E2
4.540598960E0	6.430000000E2
4.580599960E0	6.440000000E2
4.620598960E0	6.400000000E2
4.660598960E0	6.410000000E2
4.700598960E0	6.400000000E2
4.740598960E0	6.410000000E2
4.780598960E0	6.400000000E2
4.820598960E0	6.380000000E2
4.860598960E0	6.390000000E2
4.900598960E0	6.380000000E2
4.940598960E0	6.420000000E2
4.980598960E0	6.430000000E2
5.020598960E0	6.420000000E2
5.060598960E0	6.410000000E2
5.100598960E0	6.400000000E2
5.180598960E0	6.380000000E2
5.220598960E0	6.420000000E2
5.260598960E0	6.410000000E2
5.300598960E0	6.400000000E2
5.380598960E0	6.430000000E2
5.460598960E0	6.410000000E2
5.500598960E0	6.400000000E2
5.540598960E0	6.410000000E2
5.580599960E0	6.390000000E2
5.620598960E0	6.400000000E2
5.660598960E0	6.420000000E2
5.740598960E0	6.410000000E2
5.780598960E0	6.400000000E2
5.860598960E0	6.430000000E2
5.900598960E0	6.360000000E2
5.940598960E0	6.420000000E2
5.980598960E0	6.390000000E2
6.020598960E0	6.420000000E2
6.060598960E0	6.410000000E2
6.100598960E0	6.430000000E2
6.180598960E0	6.370000000E2
6.220598960E0	6.400000000E2
6.260598960E0	6.420000000E2
6.300598960E0	6.410000000E2
6.340598960E0	6.370000000E2
6.380598960E0	6.400000000E2
6.420598960E0	6.410000000E2
6.500598960E0	6.380000000E2
6.540598960E0	6.440000000E2
6.580599960E0	6.420000000E2
6.620598960E0	6.430000000E2
6.660598960E0	6.390000000E2
6.700598960E0	6.440000000E2
6.740598960E0	6.430000000E2
6.780598960E0	6.420000000E2
6.820598960E0	6.410000000E2
6.860598960E0	6.440000000E2
6.900598960E0	6.400000000E2
6.940598960E0	6.410000000E2
6.980598960E0	6.390000000E2
7.020598960E0	6.400000000E2
7.140598960E0	6.380000000E2
7.180598960E0	6.410000000E2
7.220598960E0	6.420000000E2
7.260598960E0	6.390000000E2
7.300598960E0	6.420000000E2
7.340598960E0	6.400000000E2
7.380598960E0	6.410000000E2
7.460598960E0	6.420000000E2
7.500598960E0	6.430000000E2
7.540598960E0	6.390000000E2
7.580599960E0	6.430000000E2
7.620598960E0	6.400000000E2
7.660598960E0	6.410000000E2
7.740598960E0	6.400000000E2
7.780598960E0	6.420000000E2
7.820598960E0	6.410000000E2
7.940598960E0	6.410000000E2
7.980598960E0	6.420000000E2
8.020598960E0	6.400000000E2
8.060598960E0	6.420000000E2
8.140598960E0	6.380000000E2
8.180598960E0	6.420000000E2
8.220598960E0	6.440000000E2
8.260598960E0	6.400000000E2
8.300598960E0	6.390000000E2
8.340598960E0	6.440000000E2
8.380598960E0	6.450000000E2
8.420598960E0	6.400000000E2
8.500598960E0	6.410000000E2
8.540598960E0	6.430000000E2
8.580599960E0	6.390000000E2
8.620598960E0	6.370000000E2
8.660598960E0	6.420000000E2
8.700598960E0	6.430000000E2
8.740598960E0	6.420000000E2
8.780598960E0	6.410000000E2
8.820598960E0	6.440000000E2
8.860598960E0	6.450000000E2
8.900598960E0	6.390000000E2
8.940598960E0	6.420000000E2
8.980598960E0	6.400000000E2
9.020598960E0	6.370000000E2
9.060598960E0	6.400000000E2
9.180598960E0	6.400000000E2
9.220598960E0	6.440000000E2
9.260598960E0	6.430000000E2
9.300598960E0	6.420000000E2
9.340598960E0	6.430000000E2
9.380598960E0	6.410000000E2
9.420598960E0	6.400000000E2
9.460598960E0	6.430000000E2
9.500598960E0	6.400000000E2
9.580599960E0	6.420000000E2
9.620598960E0	6.410000000E2
9.700598960E0	6.400000000E2
9.780598960E0	6.420000000E2
9.820598960E0	6.370000000E2
9.860598960E0	6.440000000E2
9.900598960E0	6.410000000E2
9.940598960E0	6.430000000E2
