"Time (s)"	"Illuminance (lx)"
3.682991100E-2	4.400000000E2
7.882991100E-2	4.370000000E2
1.188299110E-1	4.290000000E2
1.588299110E-1	4.350000000E2
1.988299110E-1	4.420000000E2
2.388299110E-1	4.390000000E2
2.788299110E-1	4.350000000E2
3.588299110E-1	4.400000000E2
3.988299110E-1	4.350000000E2
5.188299110E-1	4.380000000E2
5.588299110E-1	4.330000000E2
5.988299110E-1	4.390000000E2
6.788299110E-1	4.360000000E2
7.188299110E-1	4.350000000E2
7.588309110E-1	4.390000000E2
7.988299110E-1	4.360000000E2
8.388299110E-1	4.350000000E2
8.788299110E-1	4.360000000E2
9.188299110E-1	4.390000000E2
9.588299110E-1	4.350000000E2
9.988299110E-1	4.360000000E2
1.038829911E0	4.350000000E2
1.078829911E0	4.370000000E2
1.118829911E0	4.350000000E2
1.158829911E0	4.380000000E2
1.198829911E0	4.390000000E2
1.238829911E0	4.360000000E2
1.278829911E0	4.370000000E2
1.358829911E0	4.350000000E2
1.478829911E0	4.370000000E2
1.558829911E0	4.360000000E2
1.598829911E0	4.370000000E2
1.638829911E0	4.390000000E2
1.678829911E0	4.350000000E2
1.758830911E0	4.380000000E2
1.838829911E0	4.360000000E2
1.878829911E0	4.370000000E2
1.918829911E0	4.380000000E2
1.958829911E0	4.390000000E2
1.998829911E0	4.380000000E2
2.038829911E0	4.370000000E2
2.078829911E0	4.380000000E2
2.118829911E0	4.370000000E2
2.158829911E0	4.380000000E2
2.198829911E0	4.360000000E2
2.238829911E0	4.350000000E2
2.278829911E0	4.390000000E2
2.318829911E0	4.370000000E2
2.358829911E0	4.360000000E2
2.398829911E0	4.350000000E2
2.438829911E0	4.380000000E2
2.478829911E0	4.370000000E2
2.518829911E0	4.380000000E2
2.558829911E0	4.350000000E2
2.598829911E0	4.390000000E2
2.638829911E0	4.370000000E2
2.678829911E0	4.380000000E2
2.718829911E0	4.360000000E2
2.758830911E0	4.370000000E2
2.797607192E0	4.360000000E2
2.877607192E0	4.350000000E2
2.917607192E0	4.360000000E2
2.957607192E0	4.390000000E2
2.997607192E0	4.370000000E2
3.077607192E0	4.360000000E2
3.117607192E0	4.390000000E2
3.157607192E0	4.350000000E2
3.277607192E0	4.360000000E2
3.317607192E0	4.380000000E2
3.357607192E0	4.350000000E2
3.397607192E0	4.370000000E2
3.437607192E0	4.380000000E2
3.517607192E0	4.370000000E2
3.557607192E0	4.350000000E2
3.597607192E0	4.380000000E2
3.637607192E0	4.390000000E2
3.677607192E0	4.360000000E2
3.757608192E0	4.390000000E2
3.797607192E0	4.380000000E2
3.837607192E0	4.350000000E2
3.877607192E0	4.360000000E2
3.957607192E0	4.380000000E2
3.997607192E0	4.350000000E2
