"Time (s)"	"Illuminance (lx)"
4.250714800E-2	1.300000000E2
8.450714800E-2	1.260000000E2
1.245071480E-1	1.300000000E2
1.645071480E-1	1.290000000E2
2.445071480E-1	1.270000000E2
2.845071480E-1	1.290000000E2
3.245081480E-1	1.310000000E2
3.645071480E-1	1.290000000E2
4.045071480E-1	1.280000000E2
4.445071480E-1	1.290000000E2
4.845071480E-1	1.300000000E2
5.245071480E-1	1.280000000E2
5.645071480E-1	1.290000000E2
6.045071480E-1	1.280000000E2
6.445071480E-1	1.290000000E2
6.845071480E-1	1.270000000E2
7.645071480E-1	1.300000000E2
8.045071480E-1	1.290000000E2
8.845071480E-1	1.280000000E2
9.245071480E-1	1.300000000E2
9.645071480E-1	1.280000000E2
1.004507148E0	1.300000000E2
1.044507148E0	1.270000000E2
1.084507148E0	1.300000000E2
1.124507148E0	1.290000000E2
1.164507148E0	1.270000000E2
1.204507148E0	1.250000000E2
1.244507148E0	1.290000000E2
1.324508148E0	1.270000000E2
1.364507148E0	1.290000000E2
1.404507148E0	1.300000000E2
1.484507148E0	1.280000000E2
1.524507148E0	1.270000000E2
1.564507148E0	1.280000000E2
1.684507148E0	1.300000000E2
1.724507148E0	1.280000000E2
1.804507148E0	1.300000000E2
1.844507148E0	1.270000000E2
1.924507148E0	1.300000000E2
1.964507148E0	1.290000000E2
2.004507148E0	1.310000000E2
2.044507148E0	1.290000000E2
2.084507148E0	1.280000000E2
2.124507148E0	1.300000000E2
2.164507148E0	1.290000000E2
2.204507148E0	1.270000000E2
2.244507148E0	1.280000000E2
2.364507148E0	1.280000000E2
2.404507148E0	1.270000000E2
2.444507148E0	1.300000000E2
2.524507148E0	1.270000000E2
2.564507148E0	1.280000000E2
2.644507148E0	1.300000000E2
2.684507148E0	1.280000000E2
2.724507148E0	1.260000000E2
2.764507148E0	1.300000000E2
2.804507148E0	1.280000000E2
2.844507148E0	1.300000000E2
2.883140884E0	1.290000000E2
2.923140884E0	1.260000000E2
2.963140884E0	1.300000000E2
3.003140884E0	1.270000000E2
3.043140884E0	1.300000000E2
3.083140884E0	1.270000000E2
3.163140884E0	1.290000000E2
3.203140884E0	1.300000000E2
3.243140884E0	1.270000000E2
3.323141884E0	1.260000000E2
3.363140884E0	1.290000000E2
3.403140884E0	1.280000000E2
3.443140884E0	1.260000000E2
3.483140884E0	1.280000000E2
3.523140884E0	1.290000000E2
3.563140884E0	1.270000000E2
3.603140884E0	1.250000000E2
3.643140884E0	1.290000000E2
3.763140884E0	1.270000000E2
3.803140884E0	1.250000000E2
3.843140884E0	1.290000000E2
3.883140884E0	1.300000000E2
3.923140884E0	1.270000000E2
3.963140884E0	1.280000000E2
4.003140884E0	1.290000000E2
4.123140884E0	1.270000000E2
4.163140884E0	1.300000000E2
4.203140884E0	1.280000000E2
4.243140884E0	1.300000000E2
4.323141884E0	1.280000000E2
4.363140884E0	1.290000000E2
4.483140884E0	1.270000000E2
4.523140884E0	1.300000000E2
4.603140884E0	1.280000000E2
4.643140884E0	1.260000000E2
4.683140884E0	1.290000000E2
4.723140884E0	1.280000000E2
4.803140884E0	1.270000000E2
4.843140884E0	1.290000000E2
4.963140884E0	1.270000000E2
5.003140884E0	1.300000000E2
5.043140884E0	1.290000000E2
5.123140884E0	1.300000000E2
5.163140884E0	1.290000000E2
5.203140884E0	1.300000000E2
5.243140884E0	1.270000000E2
5.283140884E0	1.290000000E2
5.323141884E0	1.280000000E2
5.363140884E0	1.290000000E2
5.443140884E0	1.270000000E2
5.523140884E0	1.290000000E2
5.643140884E0	1.290000000E2
5.723140884E0	1.310000000E2
5.803140884E0	1.270000000E2
5.843140884E0	1.240000000E2
5.883140884E0	1.300000000E2
5.923140884E0	1.290000000E2
5.963140884E0	1.260000000E2
6.003140884E0	1.270000000E2
6.043140884E0	1.300000000E2
6.083140884E0	1.290000000E2
6.123140884E0	1.320000000E2
6.163140884E0	1.290000000E2
6.243140884E0	1.300000000E2
6.363140884E0	1.280000000E2
6.403140884E0	1.290000000E2
