"Time (s)"	"Illuminance (lx)"
3.476073100E-2	7.100000000E1
7.676073100E-2	6.900000000E1
1.167607310E-1	7.000000000E1
1.567607310E-1	7.100000000E1
1.967607310E-1	7.000000000E1
2.367607310E-1	7.100000000E1
2.767607310E-1	6.900000000E1
3.167607310E-1	7.200000000E1
4.367617310E-1	7.100000000E1
5.167607310E-1	7.200000000E1
5.567607310E-1	7.100000000E1
5.967607310E-1	6.800000000E1
6.367607310E-1	7.200000000E1
7.167607310E-1	6.600000000E1
7.567607310E-1	7.000000000E1
7.967607310E-1	7.100000000E1
8.367607310E-1	7.200000000E1
8.767607310E-1	6.500000000E1
9.167607310E-1	6.800000000E1
9.567607310E-1	7.200000000E1
1.076760731E0	6.700000000E1
1.156760731E0	7.200000000E1
1.196760731E0	6.800000000E1
1.236760731E0	6.700000000E1
1.276760731E0	7.200000000E1
1.316760731E0	7.000000000E1
1.356760731E0	7.200000000E1
1.396760731E0	6.700000000E1
1.436761731E0	6.900000000E1
1.476760731E0	7.200000000E1
1.516760731E0	7.100000000E1
1.636760731E0	7.200000000E1
1.676760731E0	7.000000000E1
1.756760731E0	7.100000000E1
1.836760731E0	6.900000000E1
1.876760731E0	6.600000000E1
1.916760731E0	7.200000000E1
1.956760731E0	7.100000000E1
1.996760731E0	6.800000000E1
2.036760731E0	7.100000000E1
2.076760731E0	7.200000000E1
2.196760731E0	6.600000000E1
2.236760731E0	7.000000000E1
2.276760731E0	6.900000000E1
2.316760731E0	7.200000000E1
2.356760731E0	6.800000000E1
2.396760731E0	7.000000000E1
2.476760731E0	7.200000000E1
2.556760731E0	6.800000000E1
2.595954268E0	7.100000000E1
2.675954268E0	7.000000000E1
2.715954268E0	6.900000000E1
2.755954268E0	7.200000000E1
2.795954268E0	7.100000000E1
2.835954268E0	7.200000000E1
2.875954268E0	6.900000000E1
2.915954268E0	7.200000000E1
2.955954268E0	6.800000000E1
2.995954268E0	7.100000000E1
3.035954268E0	7.000000000E1
3.075954268E0	7.200000000E1
3.115954268E0	7.100000000E1
3.155954268E0	7.000000000E1
3.195954268E0	7.100000000E1
3.275954268E0	7.200000000E1
3.315954268E0	6.900000000E1
3.355954268E0	7.100000000E1
3.435955268E0	7.200000000E1
3.475954268E0	6.900000000E1
3.515954268E0	7.100000000E1
3.555954268E0	7.200000000E1
3.635954268E0	6.800000000E1
3.675954268E0	7.000000000E1
3.715954268E0	7.100000000E1
3.835954268E0	7.000000000E1
3.875954268E0	7.200000000E1
3.915954268E0	6.600000000E1
3.955954268E0	6.900000000E1
3.995954268E0	7.200000000E1
4.035954268E0	6.800000000E1
4.075954268E0	7.000000000E1
4.155954268E0	7.200000000E1
4.195954268E0	6.800000000E1
4.235954268E0	7.100000000E1
4.275954268E0	6.800000000E1
4.315954268E0	7.100000000E1
4.395954268E0	6.900000000E1
4.435955268E0	7.100000000E1
4.555954268E0	7.100000000E1
4.595954268E0	6.700000000E1
4.635954268E0	7.100000000E1
4.675954268E0	7.200000000E1
4.715954268E0	7.100000000E1
4.795954268E0	7.200000000E1
4.835954268E0	7.000000000E1
4.875954268E0	6.900000000E1
4.915954268E0	6.800000000E1
4.955954268E0	7.100000000E1
4.995954268E0	7.200000000E1
5.035954268E0	6.900000000E1
5.075954268E0	6.800000000E1
5.115954268E0	6.900000000E1
5.155954268E0	7.200000000E1
5.195954268E0	7.100000000E1
5.235954268E0	6.800000000E1
5.275954268E0	7.100000000E1
5.355954268E0	7.200000000E1
5.395954268E0	7.000000000E1
5.475954268E0	7.200000000E1
5.515954268E0	7.100000000E1
5.555954268E0	7.300000000E1
5.595954268E0	7.100000000E1
5.635954268E0	7.200000000E1
5.675954268E0	7.100000000E1
5.755954268E0	7.200000000E1
5.835954268E0	6.700000000E1
5.875954268E0	7.100000000E1
5.955954268E0	6.800000000E1
5.995954268E0	7.000000000E1
6.035954268E0	7.100000000E1
6.075954268E0	7.200000000E1
6.115954268E0	7.100000000E1
6.155954268E0	7.000000000E1
6.195954268E0	7.200000000E1
6.235954268E0	7.100000000E1
