"Time (s)"	"Illuminance (lx)"
1.038517219E1	1.900000000E1
1.042517219E1	2.100000000E1
1.046517219E1	1.800000000E1
1.050517219E1	1.900000000E1
1.054517219E1	2.300000000E1
1.058517319E1	2.100000000E1
1.062517219E1	2.200000000E1
1.066517219E1	1.900000000E1
1.070517219E1	2.000000000E1
1.078517219E1	1.900000000E1
1.082517219E1	1.700000000E1
1.086517219E1	2.100000000E1
1.090517219E1	1.600000000E1
1.094517219E1	1.800000000E1
1.102517219E1	2.100000000E1
1.106517219E1	2.200000000E1
1.110517219E1	1.900000000E1
1.118517219E1	2.100000000E1
1.122517219E1	2.200000000E1
1.126517219E1	1.800000000E1
1.130517219E1	1.900000000E1
1.134517219E1	2.100000000E1
1.138517219E1	2.000000000E1
1.146517219E1	1.900000000E1
1.158517319E1	1.800000000E1
1.162517219E1	2.000000000E1
1.166517219E1	1.900000000E1
1.170517219E1	2.000000000E1
1.174517219E1	1.800000000E1
