"Time (s)"	"Illuminance (lx)"
4.045144000E-2	0.000000000E0
8.245244000E-2	1.000000000E0
1.224514400E-1	2.000000000E0
1.624524400E-1	0.000000000E0
2.424514400E-1	1.000000000E0
3.224514400E-1	0.000000000E0
4.424514400E-1	1.000000000E0
4.824514400E-1	2.000000000E0
5.224514400E-1	0.000000000E0
5.624514400E-1	2.000000000E0
6.424514400E-1	0.000000000E0
7.624514400E-1	1.000000000E0
8.824514400E-1	0.000000000E0
9.224514400E-1	2.000000000E0
9.624514400E-1	1.000000000E0
1.002451440E0	2.000000000E0
1.042451440E0	0.000000000E0
1.122451440E0	2.000000000E0
1.162451440E0	1.000000000E0
1.202451440E0	0.000000000E0
1.242451440E0	3.000000000E0
1.282451440E0	1.000000000E0
1.322451440E0	0.000000000E0
1.402451440E0	1.000000000E0
1.442451440E0	2.000000000E0
1.482451440E0	0.000000000E0
1.562451440E0	1.000000000E0
1.602451440E0	2.000000000E0
1.642451440E0	0.000000000E0
1.682451440E0	1.000000000E0
1.762451440E0	0.000000000E0
1.802451440E0	1.000000000E0
1.882451440E0	0.000000000E0
1.922451440E0	1.000000000E0
1.962451440E0	2.000000000E0
2.002451440E0	0.000000000E0
2.082452440E0	1.000000000E0
2.122451440E0	0.000000000E0
2.242451440E0	3.000000000E0
2.282451440E0	1.000000000E0
2.362451440E0	0.000000000E0
2.442451440E0	2.000000000E0
2.482451440E0	0.000000000E0
2.562463440E0	2.000000000E0
2.602451440E0	4.000000000E0
2.642451440E0	2.000000000E0
2.682451440E0	0.000000000E0
2.802451440E0	0.000000000E0
2.882451440E0	1.000000000E0
2.922451440E0	4.000000000E0
2.962451440E0	0.000000000E0
3.042451440E0	2.000000000E0
3.082452440E0	1.000000000E0
3.122451440E0	0.000000000E0
3.202451440E0	2.000000000E0
3.282451440E0	3.000000000E0
3.322451440E0	0.000000000E0
3.402451440E0	1.000000000E0
3.480293498E0	0.000000000E0
3.560293498E0	1.000000000E0
3.600293498E0	0.000000000E0
3.640293498E0	1.000000000E0
3.680293498E0	2.000000000E0
3.720293498E0	0.000000000E0
3.760293498E0	1.000000000E0
3.800293498E0	2.000000000E0
3.840293498E0	1.000000000E0
3.880293498E0	2.000000000E0
3.960293498E0	0.000000000E0
4.040293498E0	3.000000000E0
4.080294498E0	2.000000000E0
4.120293498E0	0.000000000E0
4.160293498E0	1.000000000E0
4.200293498E0	3.000000000E0
4.240293498E0	2.000000000E0
4.280293498E0	1.000000000E0
4.320293498E0	0.000000000E0
4.360293498E0	2.000000000E0
4.400293498E0	0.000000000E0
4.520293498E0	1.000000000E0
4.560293498E0	0.000000000E0
4.680293498E0	1.000000000E0
4.720293498E0	2.000000000E0
4.760293498E0	0.000000000E0
4.800293498E0	1.000000000E0
4.880293498E0	0.000000000E0
4.920293498E0	2.000000000E0
4.960293498E0	0.000000000E0
5.040293498E0	1.000000000E0
5.080294498E0	2.000000000E0
5.120293498E0	1.000000000E0
5.160293498E0	2.000000000E0
5.200293498E0	1.000000000E0
5.240293498E0	0.000000000E0
5.280293498E0	3.000000000E0
