"Time (s)"	"Illuminance (lx)"
2.951389600E-2	6.110000000E2
5.151389600E-2	6.160000000E2
9.151389600E-2	6.150000000E2
1.315138960E-1	6.120000000E2
1.715138960E-1	6.170000000E2
2.515148960E-1	6.150000000E2
2.915138960E-1	6.140000000E2
3.315138960E-1	6.200000000E2
4.115138960E-1	6.150000000E2
4.915138960E-1	6.200000000E2
5.315138960E-1	6.130000000E2
5.715138960E-1	6.120000000E2
6.115138960E-1	6.200000000E2
6.515138960E-1	6.220000000E2
6.915138960E-1	6.120000000E2
7.315138960E-1	6.160000000E2
7.715138960E-1	6.180000000E2
8.115138960E-1	6.170000000E2
8.515138960E-1	6.160000000E2
9.315138960E-1	6.190000000E2
9.715138960E-1	6.170000000E2
1.051513896E0	6.180000000E2
1.091513896E0	6.170000000E2
1.131513896E0	6.150000000E2
1.171513896E0	6.180000000E2
1.211513896E0	6.170000000E2
1.291513896E0	6.180000000E2
1.331513896E0	6.210000000E2
1.371513896E0	6.160000000E2
1.451513896E0	6.180000000E2
1.491513896E0	6.190000000E2
1.531513896E0	6.170000000E2
1.571513896E0	6.150000000E2
1.611513896E0	6.180000000E2
1.651513896E0	6.190000000E2
1.691513896E0	6.170000000E2
1.731513896E0	6.180000000E2
1.771513896E0	6.160000000E2
1.811513896E0	6.170000000E2
1.891513896E0	6.180000000E2
1.971513896E0	6.170000000E2
2.051513896E0	6.180000000E2
2.091513896E0	6.160000000E2
2.171513896E0	6.170000000E2
2.211513896E0	6.160000000E2
2.251514896E0	6.150000000E2
2.291513896E0	6.180000000E2
2.331513896E0	6.170000000E2
2.451513896E0	6.180000000E2
2.491513896E0	6.200000000E2
2.531513896E0	6.180000000E2
2.571513896E0	6.170000000E2
2.611513896E0	6.160000000E2
2.651513896E0	6.190000000E2
2.691513896E0	6.170000000E2
2.811513896E0	6.190000000E2
2.891513896E0	6.140000000E2
2.930982729E0	6.170000000E2
2.970982729E0	6.180000000E2
3.050982729E0	6.150000000E2
3.090982729E0	6.180000000E2
3.130982729E0	6.170000000E2
3.170982729E0	6.200000000E2
3.210982729E0	6.180000000E2
3.250983729E0	6.150000000E2
3.290982729E0	6.160000000E2
3.330982729E0	6.180000000E2
3.370982729E0	6.190000000E2
3.410982729E0	6.180000000E2
3.450982729E0	6.170000000E2
3.490982729E0	6.180000000E2
3.530982729E0	6.170000000E2
3.570982729E0	6.160000000E2
3.610982729E0	6.150000000E2
3.650982729E0	6.170000000E2
3.690982729E0	6.160000000E2
3.730982729E0	6.170000000E2
3.810982729E0	6.180000000E2
3.850982729E0	6.170000000E2
3.930982729E0	6.160000000E2
3.970982729E0	6.150000000E2
4.010982729E0	6.190000000E2
4.050982729E0	6.170000000E2
4.090982729E0	6.140000000E2
4.130982729E0	6.150000000E2
4.170982729E0	6.180000000E2
4.290982729E0	6.170000000E2
4.330982729E0	6.180000000E2
4.370982729E0	6.170000000E2
4.410982729E0	6.190000000E2
4.450982729E0	6.160000000E2
4.490982729E0	6.170000000E2
4.610982729E0	6.150000000E2
4.690982729E0	6.170000000E2
4.770982729E0	6.180000000E2
4.810982729E0	6.160000000E2
4.850982729E0	6.190000000E2
4.970982729E0	6.130000000E2
5.010982729E0	6.180000000E2
5.090982729E0	6.170000000E2
5.130982729E0	6.160000000E2
5.170982729E0	6.140000000E2
5.210982729E0	6.200000000E2
5.250983729E0	6.180000000E2
5.330982729E0	6.130000000E2
5.370982729E0	6.180000000E2
5.490982729E0	6.170000000E2
5.530982729E0	6.180000000E2
5.570982729E0	6.190000000E2
5.650982729E0	6.150000000E2
5.730982729E0	6.170000000E2
5.770982729E0	6.180000000E2
5.810982729E0	6.170000000E2
5.850982729E0	6.140000000E2
5.890982729E0	6.170000000E2
5.970982729E0	6.180000000E2
6.050982729E0	6.170000000E2
6.090982729E0	6.180000000E2
6.170982729E0	6.170000000E2
6.210982729E0	6.160000000E2
6.250983729E0	6.170000000E2
6.330982729E0	6.180000000E2
6.410982729E0	6.170000000E2
6.450982729E0	6.130000000E2
6.490982729E0	6.190000000E2
6.530982729E0	6.170000000E2
6.570982729E0	6.160000000E2
6.610982729E0	6.170000000E2
6.650982729E0	6.180000000E2
6.730982729E0	6.150000000E2
6.770982729E0	6.170000000E2
6.890982729E0	6.180000000E2
6.930982729E0	6.170000000E2
7.010982729E0	6.190000000E2
7.050982729E0	6.170000000E2
7.130982729E0	6.160000000E2
7.170982729E0	6.190000000E2
7.210982729E0	6.180000000E2
7.290982729E0	6.150000000E2
7.370982729E0	6.180000000E2
7.410982729E0	6.170000000E2
7.450982729E0	6.130000000E2
7.490982729E0	6.190000000E2
7.530982729E0	6.180000000E2
7.570982729E0	6.190000000E2
7.610982729E0	6.170000000E2
7.650982729E0	6.150000000E2
7.690982729E0	6.190000000E2
7.770982729E0	6.170000000E2
7.810982729E0	6.160000000E2
7.850982729E0	6.170000000E2
7.890982729E0	6.180000000E2
7.970982729E0	6.190000000E2
8.010982729E0	6.150000000E2
