"Time (s)"	"Illuminance (lx)"
3.094461000E-2	1.000000000E0
9.294461000E-2	0.000000000E0
1.329456100E-1	1.000000000E0
1.729446100E-1	3.000000000E0
2.129446100E-1	1.000000000E0
2.529446100E-1	0.000000000E0
3.329446100E-1	1.000000000E0
3.729446100E-1	2.000000000E0
4.129446100E-1	0.000000000E0
4.929446100E-1	1.000000000E0
5.729446100E-1	0.000000000E0
6.129446100E-1	1.000000000E0
6.529446100E-1	0.000000000E0
7.329446100E-1	2.000000000E0
7.729446100E-1	0.000000000E0
8.529446100E-1	2.000000000E0
9.329446100E-1	0.000000000E0
1.012944610E0	1.000000000E0
1.092944610E0	2.000000000E0
1.132945610E0	0.000000000E0
1.172944610E0	3.000000000E0
1.212944610E0	0.000000000E0
1.252944610E0	2.000000000E0
1.292944610E0	0.000000000E0
1.372944610E0	3.000000000E0
1.412944610E0	4.000000000E0
1.452944610E0	2.000000000E0
1.532944610E0	0.000000000E0
1.572944610E0	1.000000000E0
1.612944610E0	3.000000000E0
1.652944610E0	0.000000000E0
1.732944610E0	1.000000000E0
1.772944610E0	0.000000000E0
1.852944610E0	3.000000000E0
1.892944610E0	1.000000000E0
1.932944610E0	0.000000000E0
2.052932610E0	0.000000000E0
2.092944610E0	2.000000000E0
2.132945610E0	1.000000000E0
2.172944610E0	0.000000000E0
2.292944610E0	0.000000000E0
2.332944610E0	2.000000000E0
2.372944610E0	0.000000000E0
2.492944610E0	4.000000000E0
2.532944610E0	1.000000000E0
2.572944610E0	2.000000000E0
2.612944610E0	0.000000000E0
2.692944610E0	2.000000000E0
2.732944610E0	1.000000000E0
2.772933610E0	0.000000000E0
2.852944610E0	1.000000000E0
2.892944610E0	2.000000000E0
2.932944610E0	1.000000000E0
2.972944610E0	2.000000000E0
3.012944610E0	0.000000000E0
3.052944610E0	2.000000000E0
3.092944610E0	1.000000000E0
3.132945610E0	0.000000000E0
3.212944610E0	3.000000000E0
3.252944610E0	1.000000000E0
3.292944610E0	0.000000000E0
3.411387038E0	2.000000000E0
3.451387038E0	0.000000000E0
3.531387038E0	3.000000000E0
3.571387038E0	0.000000000E0
3.611387038E0	2.000000000E0
3.651387038E0	0.000000000E0
3.691387038E0	1.000000000E0
3.731387038E0	0.000000000E0
3.771387038E0	1.000000000E0
3.811387038E0	0.000000000E0
3.931387038E0	1.000000000E0
3.971387038E0	0.000000000E0
4.091387038E0	0.000000000E0
4.131388038E0	2.000000000E0
4.171387038E0	0.000000000E0
4.211387038E0	1.000000000E0
4.291387038E0	0.000000000E0
4.371387038E0	2.000000000E0
4.411387038E0	0.000000000E0
4.451387038E0	1.000000000E0
4.531387038E0	2.000000000E0
4.611387038E0	0.000000000E0
4.691387038E0	1.000000000E0
4.731387038E0	2.000000000E0
4.811387038E0	0.000000000E0
4.891387038E0	3.000000000E0
4.931387038E0	2.000000000E0
4.971387038E0	1.000000000E0
5.011387038E0	0.000000000E0
5.051387038E0	2.000000000E0
5.171387038E0	0.000000000E0
5.291387038E0	1.000000000E0
5.371387038E0	0.000000000E0
5.491387038E0	1.000000000E0
5.531387038E0	2.000000000E0
5.571387038E0	0.000000000E0
5.611387038E0	1.000000000E0
5.651387038E0	0.000000000E0
5.691387038E0	4.000000000E0
5.731387038E0	1.000000000E0
5.771387038E0	2.000000000E0
5.811387038E0	0.000000000E0
5.851387038E0	1.000000000E0
5.891387038E0	2.000000000E0
5.931387038E0	4.000000000E0
5.971387038E0	2.000000000E0
6.011387038E0	0.000000000E0
6.091387038E0	1.000000000E0
6.131388038E0	0.000000000E0
6.171387038E0	2.000000000E0
6.211387038E0	0.000000000E0
6.291387038E0	3.000000000E0
6.331387038E0	1.000000000E0
6.371387038E0	0.000000000E0
6.411387038E0	2.000000000E0
6.451387038E0	0.000000000E0
6.491387038E0	2.000000000E0
6.531387038E0	1.000000000E0
6.611387038E0	0.000000000E0
6.691387038E0	2.000000000E0
6.771387038E0	1.000000000E0
6.811387038E0	0.000000000E0
6.931387038E0	0.000000000E0
7.051387038E0	0.000000000E0
7.171387038E0	0.000000000E0
7.211387038E0	2.000000000E0
7.251387038E0	0.000000000E0
7.331387038E0	1.000000000E0
7.371387038E0	0.000000000E0
