"Time (s)"	"Illuminance (lx)"
2.919241300E-2	1.830000000E2
7.119241300E-2	1.840000000E2
1.111924130E-1	1.820000000E2
1.511924130E-1	1.830000000E2
1.911924130E-1	1.840000000E2
2.311924130E-1	1.830000000E2
3.511924130E-1	1.840000000E2
4.711924130E-1	1.840000000E2
5.911924130E-1	1.810000000E2
6.311924130E-1	1.830000000E2
6.711934130E-1	1.840000000E2
7.111924130E-1	1.820000000E2
7.511924130E-1	1.830000000E2
7.911924130E-1	1.840000000E2
8.711924130E-1	1.860000000E2
9.111924130E-1	1.820000000E2
9.511924130E-1	1.830000000E2
1.031192413E0	1.840000000E2
1.071192413E0	1.830000000E2
1.111192413E0	1.820000000E2
1.151192413E0	1.850000000E2
1.191192413E0	1.840000000E2
1.231192413E0	1.830000000E2
1.271192413E0	1.820000000E2
1.311192413E0	1.830000000E2
1.351192413E0	1.840000000E2
1.391192413E0	1.830000000E2
1.431192413E0	1.840000000E2
1.471192413E0	1.830000000E2
1.511192413E0	1.810000000E2
1.551192413E0	1.820000000E2
1.591192413E0	1.850000000E2
1.631192413E0	1.810000000E2
1.671193413E0	1.830000000E2
1.711192413E0	1.840000000E2
1.791192413E0	1.850000000E2
1.831192413E0	1.830000000E2
1.871192413E0	1.820000000E2
1.911192413E0	1.850000000E2
1.951192413E0	1.840000000E2
1.991192413E0	1.810000000E2
2.031192413E0	1.830000000E2
2.071192413E0	1.870000000E2
2.111192413E0	1.820000000E2
2.151192413E0	1.830000000E2
2.271192413E0	1.830000000E2
2.351192413E0	1.850000000E2
2.391192413E0	1.830000000E2
2.471192413E0	1.820000000E2
2.511192413E0	1.840000000E2
2.551192413E0	1.830000000E2
2.591192413E0	1.820000000E2
2.631192413E0	1.830000000E2
2.711192413E0	1.860000000E2
2.751192413E0	1.820000000E2
2.791192413E0	1.840000000E2
2.827848538E0	1.820000000E2
2.867848538E0	1.840000000E2
2.907848538E0	1.860000000E2
2.947848538E0	1.820000000E2
2.987848538E0	1.840000000E2
3.027848538E0	1.820000000E2
3.067848538E0	1.840000000E2
3.107848538E0	1.810000000E2
3.147848538E0	1.830000000E2
3.187848538E0	1.820000000E2
3.267848538E0	1.840000000E2
3.307848538E0	1.860000000E2
3.387848538E0	1.820000000E2
3.467848538E0	1.850000000E2
3.547848538E0	1.830000000E2
3.587848538E0	1.840000000E2
3.627848538E0	1.850000000E2
3.667849538E0	1.860000000E2
3.707848538E0	1.850000000E2
3.747848538E0	1.800000000E2
3.787848538E0	1.810000000E2
3.827848538E0	1.850000000E2
3.867848538E0	1.830000000E2
3.907848538E0	1.850000000E2
3.947848538E0	1.860000000E2
3.987848538E0	1.840000000E2
4.027848538E0	1.830000000E2
4.067848538E0	1.810000000E2
4.107848538E0	1.840000000E2
4.147848538E0	1.830000000E2
4.227848538E0	1.820000000E2
4.267848538E0	1.830000000E2
4.307848538E0	1.850000000E2
4.347848538E0	1.810000000E2
4.387848538E0	1.820000000E2
4.427848538E0	1.830000000E2
4.467848538E0	1.860000000E2
4.507848538E0	1.840000000E2
4.547848538E0	1.830000000E2
4.587848538E0	1.840000000E2
4.627848538E0	1.850000000E2
4.667849538E0	1.840000000E2
4.747848538E0	1.830000000E2
4.787848538E0	1.840000000E2
4.827848538E0	1.810000000E2
4.867848538E0	1.830000000E2
4.907848538E0	1.840000000E2
5.027848538E0	1.830000000E2
5.067848538E0	1.840000000E2
5.107848538E0	1.830000000E2
5.147848538E0	1.820000000E2
5.187848538E0	1.830000000E2
5.267848538E0	1.850000000E2
5.307848538E0	1.830000000E2
5.427848538E0	1.800000000E2
5.467848538E0	1.850000000E2
5.507848538E0	1.830000000E2
5.627848538E0	1.820000000E2
5.667849538E0	1.850000000E2
5.707848538E0	1.860000000E2
5.747848538E0	1.850000000E2
5.787848538E0	1.820000000E2
5.827848538E0	1.860000000E2
