"Time (s)"	"Illuminance (lx)"
3.069387100E-2	5.260000000E2
5.269387100E-2	5.290000000E2
9.269387100E-2	5.260000000E2
1.326938710E-1	5.280000000E2
1.726938710E-1	5.290000000E2
2.126938710E-1	5.270000000E2
2.526938710E-1	5.210000000E2
2.926938710E-1	5.280000000E2
3.326938710E-1	5.300000000E2
3.726938710E-1	5.260000000E2
4.126938710E-1	5.210000000E2
4.526938710E-1	5.290000000E2
4.926938710E-1	5.280000000E2
5.326938710E-1	5.260000000E2
5.726938710E-1	5.250000000E2
6.126938710E-1	5.280000000E2
6.526938710E-1	5.260000000E2
6.926938710E-1	5.250000000E2
7.326948710E-1	5.280000000E2
7.726938710E-1	5.240000000E2
8.126938710E-1	5.270000000E2
8.526938710E-1	5.240000000E2
8.926938710E-1	5.250000000E2
9.726938710E-1	5.270000000E2
1.012693871E0	5.280000000E2
1.052693871E0	5.290000000E2
1.092693871E0	5.230000000E2
1.132693871E0	5.270000000E2
1.172693871E0	5.260000000E2
1.212693871E0	5.240000000E2
1.252693871E0	5.250000000E2
1.292693871E0	5.270000000E2
1.332693871E0	5.240000000E2
1.372693871E0	5.260000000E2
1.412693871E0	5.270000000E2
1.452693871E0	5.280000000E2
1.492693871E0	5.260000000E2
1.572693871E0	5.290000000E2
1.612693871E0	5.280000000E2
1.652693871E0	5.260000000E2
1.692693871E0	5.250000000E2
1.732694871E0	5.280000000E2
1.772693871E0	5.270000000E2
1.852693871E0	5.250000000E2
1.892693871E0	5.280000000E2
1.932693871E0	5.270000000E2
1.972693871E0	5.240000000E2
2.012693871E0	5.260000000E2
2.052693871E0	5.270000000E2
2.172693871E0	5.230000000E2
2.212693871E0	5.280000000E2
2.252693871E0	5.290000000E2
2.292693871E0	5.270000000E2
2.332693871E0	5.230000000E2
2.372693871E0	5.260000000E2
2.412693871E0	5.280000000E2
2.532693871E0	5.280000000E2
2.572693871E0	5.270000000E2
2.612693871E0	5.290000000E2
2.651652653E0	5.240000000E2
2.691652653E0	5.250000000E2
2.731653653E0	5.260000000E2
2.771652653E0	5.270000000E2
2.811652653E0	5.260000000E2
2.851652653E0	5.250000000E2
2.891652653E0	5.280000000E2
2.931652653E0	5.270000000E2
3.011652653E0	5.240000000E2
3.051652653E0	5.290000000E2
3.091652653E0	5.280000000E2
3.131652653E0	5.270000000E2
3.171652653E0	5.230000000E2
3.211652653E0	5.270000000E2
3.251652653E0	5.290000000E2
3.291652653E0	5.260000000E2
3.331652653E0	5.240000000E2
3.371652653E0	5.260000000E2
3.411652653E0	5.280000000E2
3.451652653E0	5.260000000E2
3.531652653E0	5.270000000E2
3.571652653E0	5.280000000E2
3.611652653E0	5.250000000E2
3.651652653E0	5.240000000E2
3.691652653E0	5.250000000E2
3.731653653E0	5.260000000E2
3.771652653E0	5.240000000E2
3.811652653E0	5.230000000E2
3.851652653E0	5.290000000E2
3.891652653E0	5.280000000E2
3.931652653E0	5.260000000E2
4.011652653E0	5.290000000E2
4.091652653E0	5.240000000E2
4.131652653E0	5.260000000E2
4.171652653E0	5.280000000E2
4.251652653E0	5.260000000E2
4.291652653E0	5.280000000E2
4.371652653E0	5.260000000E2
