"Time (s)"	"Illuminance (lx)"
2.760012300E-2	2.340000000E2
6.960112300E-2	2.330000000E2
1.096001230E-1	2.310000000E2
1.896001230E-1	2.340000000E2
2.296001230E-1	2.350000000E2
2.696001230E-1	2.340000000E2
3.096001230E-1	2.310000000E2
3.496001230E-1	2.300000000E2
3.896001230E-1	2.330000000E2
4.296001230E-1	2.320000000E2
5.096001230E-1	2.330000000E2
5.496001230E-1	2.300000000E2
5.896001230E-1	2.330000000E2
6.296001230E-1	2.320000000E2
7.496001230E-1	2.330000000E2
7.896001230E-1	2.310000000E2
8.296001230E-1	2.330000000E2
8.696001230E-1	2.290000000E2
9.096001230E-1	2.310000000E2
9.896001230E-1	2.330000000E2
1.069601123E0	2.320000000E2
1.109600123E0	2.330000000E2
1.229600123E0	2.310000000E2
1.269600123E0	2.320000000E2
1.309600123E0	2.340000000E2
1.349600123E0	2.310000000E2
1.389600123E0	2.320000000E2
1.429600123E0	2.290000000E2
1.469600123E0	2.300000000E2
1.549600123E0	2.310000000E2
1.589600123E0	2.300000000E2
1.629600123E0	2.310000000E2
1.669600123E0	2.320000000E2
1.709600123E0	2.330000000E2
1.749600123E0	2.310000000E2
1.789600123E0	2.330000000E2
1.829600123E0	2.320000000E2
1.909600123E0	2.350000000E2
1.949600123E0	2.300000000E2
2.069601123E0	2.310000000E2
2.149600123E0	2.300000000E2
2.229600123E0	2.310000000E2
2.269600123E0	2.350000000E2
2.309600123E0	2.330000000E2
2.349600123E0	2.310000000E2
2.389600123E0	2.270000000E2
2.429600123E0	2.320000000E2
2.469600123E0	2.310000000E2
2.509600123E0	2.330000000E2
2.549600123E0	2.300000000E2
2.589600123E0	2.310000000E2
2.669600123E0	2.340000000E2
2.709461653E0	2.330000000E2
2.749461653E0	2.290000000E2
2.789461653E0	2.270000000E2
2.829461653E0	2.320000000E2
2.869461653E0	2.340000000E2
2.909461653E0	2.350000000E2
2.949461653E0	2.300000000E2
2.989461653E0	2.340000000E2
3.109461653E0	2.310000000E2
3.149461653E0	2.320000000E2
3.189461653E0	2.330000000E2
3.229461653E0	2.300000000E2
3.309461653E0	2.330000000E2
3.349461653E0	2.300000000E2
3.429461653E0	2.320000000E2
3.469461653E0	2.310000000E2
3.509461653E0	2.290000000E2
3.549461653E0	2.310000000E2
3.629461653E0	2.320000000E2
3.669461653E0	2.340000000E2
3.709461653E0	2.310000000E2
3.749461653E0	2.320000000E2
3.789461653E0	2.340000000E2
3.829461653E0	2.330000000E2
3.909461653E0	2.300000000E2
3.949461653E0	2.310000000E2
3.989461653E0	2.330000000E2
4.109461653E0	2.270000000E2
4.149461653E0	2.320000000E2
4.189461653E0	2.330000000E2
4.229461653E0	2.320000000E2
4.309461653E0	2.300000000E2
4.389461653E0	2.310000000E2
4.429461653E0	2.340000000E2
4.469461653E0	2.330000000E2
4.509461653E0	2.350000000E2
4.549461653E0	2.310000000E2
4.629461653E0	2.320000000E2
4.669461653E0	2.310000000E2
4.709461653E0	2.330000000E2
4.749461653E0	2.300000000E2
4.789461653E0	2.310000000E2
4.829461653E0	2.300000000E2
4.869461653E0	2.310000000E2
4.909461653E0	2.300000000E2
4.949461653E0	2.310000000E2
4.989461653E0	2.300000000E2
5.069462653E0	2.310000000E2
5.109461653E0	2.350000000E2
5.149461653E0	2.310000000E2
5.189461653E0	2.320000000E2
5.269461653E0	2.300000000E2
5.309461653E0	2.320000000E2
5.349461653E0	2.330000000E2
5.389461653E0	2.320000000E2
5.429461653E0	2.310000000E2
5.469461653E0	2.330000000E2
5.509461653E0	2.310000000E2
5.549461653E0	2.320000000E2
5.589461653E0	2.330000000E2
5.629461653E0	2.320000000E2
5.669461653E0	2.310000000E2
5.709461653E0	2.330000000E2
5.749461653E0	2.320000000E2
5.789461653E0	2.330000000E2
5.869461653E0	2.320000000E2
5.909461653E0	2.310000000E2
5.989461653E0	2.330000000E2
6.029461653E0	2.320000000E2
6.069462653E0	2.330000000E2
6.109461653E0	2.320000000E2
6.149461653E0	2.330000000E2
6.229461653E0	2.310000000E2
6.269461653E0	2.300000000E2
6.309461653E0	2.330000000E2
