"Time (s)"	"Illuminance (lx)"
3.372298900E-2	3.000000000E1
7.572298900E-2	3.100000000E1
1.157239890E-1	2.500000000E1
1.557229890E-1	3.000000000E1
1.957229890E-1	3.100000000E1
2.357229890E-1	2.800000000E1
2.757229890E-1	2.900000000E1
3.157229890E-1	2.700000000E1
3.557229890E-1	2.900000000E1
4.357229890E-1	3.100000000E1
4.757229890E-1	2.700000000E1
5.157229890E-1	2.900000000E1
5.557229890E-1	3.000000000E1
5.957229890E-1	3.100000000E1
6.357229890E-1	2.800000000E1
6.757229890E-1	2.900000000E1
7.157229890E-1	3.100000000E1
7.557229890E-1	3.000000000E1
7.957229890E-1	2.900000000E1
8.357229890E-1	2.700000000E1
8.757229890E-1	3.000000000E1
9.157229890E-1	3.100000000E1
9.557229890E-1	2.900000000E1
9.957229890E-1	3.000000000E1
1.075722989E0	2.800000000E1
1.115723989E0	3.100000000E1
1.155722989E0	3.000000000E1
1.235722989E0	3.100000000E1
1.275722989E0	2.800000000E1
1.315722989E0	2.700000000E1
1.355722989E0	2.800000000E1
1.395722989E0	3.200000000E1
1.435722989E0	2.800000000E1
1.475722989E0	2.900000000E1
1.515722989E0	2.800000000E1
1.555722989E0	3.100000000E1
1.595722989E0	3.000000000E1
1.635722989E0	2.700000000E1
1.675722989E0	2.500000000E1
1.715722989E0	2.900000000E1
1.755722989E0	3.000000000E1
1.795722989E0	2.900000000E1
1.835722989E0	2.700000000E1
1.875722989E0	3.000000000E1
1.955722989E0	2.900000000E1
2.035722989E0	2.600000000E1
2.075722989E0	3.100000000E1
2.115723989E0	2.800000000E1
2.195722989E0	3.100000000E1
2.235722989E0	2.900000000E1
2.275722989E0	3.100000000E1
2.315722989E0	2.800000000E1
2.355722989E0	2.600000000E1
2.395722989E0	3.000000000E1
2.475722989E0	2.900000000E1
2.515722989E0	3.000000000E1
2.555722989E0	3.100000000E1
2.595722989E0	2.900000000E1
2.715722989E0	2.900000000E1
2.755722989E0	3.000000000E1
2.835722989E0	3.100000000E1
2.873624115E0	3.000000000E1
2.913624115E0	2.800000000E1
2.993624115E0	3.100000000E1
3.033624115E0	3.000000000E1
3.073624115E0	2.700000000E1
3.113625115E0	3.000000000E1
3.233624115E0	2.900000000E1
3.273624115E0	3.000000000E1
3.313624115E0	2.900000000E1
3.353624115E0	3.000000000E1
3.433624115E0	2.800000000E1
3.473624115E0	3.100000000E1
3.513624115E0	3.000000000E1
3.553624115E0	2.800000000E1
3.593624115E0	3.200000000E1
3.633624115E0	2.800000000E1
3.713624115E0	3.000000000E1
3.753624115E0	2.800000000E1
3.793624115E0	3.100000000E1
3.833624115E0	2.900000000E1
3.873624115E0	2.800000000E1
3.913624115E0	2.900000000E1
3.953624115E0	3.200000000E1
3.993624115E0	2.900000000E1
4.073624115E0	2.600000000E1
4.113625115E0	2.900000000E1
4.233624115E0	2.900000000E1
