"Time (s)"	"Illuminance (lx)"
4.042524700E-2	2.350000000E2
8.242424700E-2	2.390000000E2
1.224242470E-1	2.350000000E2
1.624242470E-1	2.370000000E2
2.024242470E-1	2.380000000E2
2.424242470E-1	2.390000000E2
2.824242470E-1	2.360000000E2
3.224242470E-1	2.370000000E2
4.424242470E-1	2.350000000E2
5.224242470E-1	2.370000000E2
5.624242470E-1	2.360000000E2
6.024242470E-1	2.350000000E2
6.424242470E-1	2.360000000E2
6.824242470E-1	2.370000000E2
7.624242470E-1	2.340000000E2
8.024242470E-1	2.390000000E2
8.424242470E-1	2.380000000E2
8.824242470E-1	2.350000000E2
9.224242470E-1	2.370000000E2
1.002424247E0	2.390000000E2
1.042425247E0	2.350000000E2
1.082424247E0	2.380000000E2
1.122424247E0	2.360000000E2
1.162424247E0	2.340000000E2
1.202424247E0	2.360000000E2
1.242424247E0	2.380000000E2
1.282424247E0	2.350000000E2
1.322424247E0	2.360000000E2
1.362424247E0	2.350000000E2
1.402424247E0	2.370000000E2
1.442424247E0	2.360000000E2
1.482424247E0	2.380000000E2
1.522424247E0	2.370000000E2
1.562424247E0	2.350000000E2
1.642424247E0	2.390000000E2
1.682424247E0	2.360000000E2
1.722424247E0	2.370000000E2
1.762424247E0	2.380000000E2
1.802424247E0	2.370000000E2
1.922424247E0	2.360000000E2
1.962424247E0	2.370000000E2
2.002424247E0	2.340000000E2
2.042425247E0	2.380000000E2
2.082424247E0	2.370000000E2
2.162424247E0	2.380000000E2
2.202424247E0	2.370000000E2
2.242424247E0	2.360000000E2
2.282424247E0	2.330000000E2
2.322424247E0	2.370000000E2
2.362424247E0	2.390000000E2
2.402424247E0	2.370000000E2
2.442424247E0	2.390000000E2
2.522424247E0	2.350000000E2
2.600943999E0	2.360000000E2
2.720943999E0	2.390000000E2
2.760943999E0	2.360000000E2
2.800943999E0	2.370000000E2
2.840943999E0	2.360000000E2
2.920943999E0	2.380000000E2
2.960943999E0	2.350000000E2
3.000943999E0	2.380000000E2
